"seqnames","start","end","width","strand","peak_id","log2FoldChange","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr1",24289524,24290416,893,"*","chr1_24289524_24290416",-1.17050350900518,0.00555719455973793,"Intron (ENST00000690803.1/57822, intron 2 of 15)",1,24318764,24355312,36549,1,"57822","ENST00000692334.1",-28348,"ENSG00000158055","GRHL3","grainyhead like transcription factor 3"
"chr1",24309502,24310235,734,"*","chr1_24309502_24310235",-1.49433633392539,0.000307003989550877,"Intron (ENST00000690803.1/57822, intron 2 of 15)",1,24318764,24355312,36549,1,"57822","ENST00000692334.1",-8529,"ENSG00000158055","GRHL3","grainyhead like transcription factor 3"
"chr1",24454659,24455202,544,"*","chr1_24454659_24455202",-1.22393574902478,0.00786499443615026,"Promoter (<=1kb)",1,24456166,24466378,10213,1,"57185","ENST00000432012.1",-964,"ENSG00000001461","NIPAL3","NIPA like domain containing 3"
"chr1",24678053,24678991,939,"*","chr1_24678053_24678991",-1.05414539103175,0.0453412765242321,"Exon (ENST00000825015.1/ENST00000825015.1, exon 1 of 4)",1,24669583,24671469,1887,1,"10250","ENST00000474843.1",8470,"ENSG00000133226","SRRM1","serine and arginine repetitive matrix 1"
"chr1",24712964,24713854,891,"*","chr1_24712964_24713854",1.11064496963527,0.0236725985499173,"Intron (ENST00000641176.1/ENST00000641176.1, intron 2 of 3)",1,24745382,24839907,94526,1,"25932","ENST00000497755.1",-31528,"ENSG00000169504","CLIC4","chloride intracellular channel 4"
"chr1",24754152,24754711,560,"*","chr1_24754152_24754711",-1.16785439495836,0.0237325495669146,"Intron (ENST00000497755.1/25932, intron 1 of 5)",1,24745447,24844321,98875,1,"25932","ENST00000374379.9",8705,"ENSG00000169504","CLIC4","chloride intracellular channel 4"
"chr1",25308963,25309545,583,"*","chr1_25308963_25309545",-1.63444565060289,0.0030279521787854,"Intron (ENST00000648012.1/6007, intron 6 of 8)",1,25335846,25337218,1373,2,"57035","ENST00000564413.1",27673,"ENSG00000117616","RSRP1","arginine and serine rich protein 1"
"chr1",25382952,25383629,678,"*","chr1_25382952_25383629",-1.15260077374404,0.00544621886785365,"Intron (ENST00000294413.13/6006, intron 7 of 9)",1,25362359,25402702,40344,2,"6006","ENST00000527747.5",19073,"ENSG00000188672","RHCE","Rh blood group CcEe antigens"
"chr1",25425263,25426158,896,"*","chr1_25425263_25426158",-1.29113441847155,0.00188190376335165,"Intron (ENST00000349320.7/6006, intron 2 of 11)",1,25362312,25430192,67881,2,"6006","ENST00000349320.7",4034,"ENSG00000188672","RHCE","Rh blood group CcEe antigens"
"chr1",26021436,26022424,989,"*","chr1_26021436_26022424",1.0720842317287,0.0303967600307768,"Promoter (<=1kb)",1,26021775,26036464,14690,1,"2134","ENST00000374280.4",0,"ENSG00000158008","EXTL1","exostosin like glycosyltransferase 1"
"chr1",26281884,26282384,501,"*","chr1_26281884_26282384",1.25177009241619,0.0088697718545049,"Promoter (1-2kb)",1,26280122,26281450,1329,1,"83442","ENST00000319041.6",1762,"ENSG00000142669","SH3BGRL3","SH3 domain binding glutamate rich protein like 3"
"chr1",26336071,26337093,1023,"*","chr1_26336071_26337093",-1.12639765465369,0.0301429137522688,"Promoter (<=1kb)",1,26328609,26336383,7775,2,"55057","ENST00000520372.5",0,"ENSG00000176092","CRYBG2","crystallin beta-gamma domain containing 2"
"chr1",26583585,26584583,999,"*","chr1_26583585_26584583",-1.52894163697788,0.00303068599823431,"Distal Intergenic",1,26572270,26574734,2465,1,"6195","ENST00000438977.1",11315,"ENSG00000117676","RPS6KA1","ribosomal protein S6 kinase A1"
"chr1",26825218,26825866,649,"*","chr1_26825218_26825866",1.26534704224,0.000379821281571363,"Promoter (<=1kb)",1,26826688,26857604,30917,1,"84243","ENST00000374142.9",-822,"ENSG00000204160","ZDHHC18","zinc finger DHHC-type palmitoyltransferase 18"
"chr1",26825925,26827329,1405,"*","chr1_26825925_26827329",-1.06823661426235,0.00851882718771228,"Promoter (<=1kb)",1,26826688,26857604,30917,1,"84243","ENST00000374142.9",0,"ENSG00000204160","ZDHHC18","zinc finger DHHC-type palmitoyltransferase 18"
"chr1",26937959,26938643,685,"*","chr1_26937959_26938643",-3.2567300343286,0.00208837640733598,"Intron (ENST00000435827.6/10726, intron 4 of 6)",1,26945135,26946184,1050,1,"10726","ENST00000484772.1",-6492,"ENSG00000090273","NUDC","nuclear distribution C, dynein complex regulator"
"chr1",27073940,27075100,1161,"*","chr1_27073940_27075100",-1.05642496500191,0.0143271681381835,"Distal Intergenic",1,27100345,27102795,2451,2,"6548","ENST00000447808.1",27695,"ENSG00000090020","SLC9A1","solute carrier family 9 member A1"
"chr1",27636257,27637503,1247,"*","chr1_27636257_27637503",-1.56347897409859,0.000845963116687467,"Promoter (1-2kb)",1,27612064,27635185,23122,2,"2268","ENST00000374005.8",-1072,"ENSG00000000938","FGR","FGR proto-oncogene, Src family tyrosine kinase"
"chr1",27689274,27690333,1060,"*","chr1_27689274_27690333",1.06494561844454,0.00027134717554109,"Intron (ENST00000628586.2/ENST00000628586.2, intron 2 of 2)",1,27666065,27672212,6148,2,"2537","ENST00000679644.1",-17062,"ENSG00000126709","IFI6","interferon alpha inducible protein 6"
"chr1",28078654,28079758,1105,"*","chr1_28078654_28079758",1.00797448866111,0.00106762967005157,"Intron (ENST00000373871.8/2140, intron 1 of 17)",1,27977273,28088564,111292,2,"2140","ENST00000373863.3",8806,"ENSG00000158161","EYA3","EYA transcriptional coactivator and phosphatase 3"
"chr1",28098327,28099582,1256,"*","chr1_28098327_28099582",2.13715977791612,0.000133669082748903,"Intron (ENST00000754552.1/ENST00000754552.1, intron 2 of 2)",1,27970347,28088637,118291,2,"2140","ENST00000540618.5",-9690,"ENSG00000158161","EYA3","EYA transcriptional coactivator and phosphatase 3"
"chr1",28110543,28111646,1104,"*","chr1_28110543_28111646",-1.13377103654871,0.000156565401755598,"Exon (ENST00000754555.1/ENST00000754555.1, exon 2 of 3)",1,27970347,28088637,118291,2,"2140","ENST00000540618.5",-21906,"ENSG00000158161","EYA3","EYA transcriptional coactivator and phosphatase 3"
"chr1",28510209,28512256,2048,"*","chr1_28510209_28512256",-1.13377633620559,6.37680315472051e-06,"Promoter (<=1kb)",1,28510077,28536026,25950,1,"1104","ENST00000419074.5",132,"ENSG00000180198","RCC1","regulator of chromosome condensation 1"
"chr1",29358418,29359392,975,"*","chr1_29358418_29359392",-1.62502428671634,0.00419344704646568,"Distal Intergenic",1,29329620,29350114,20495,2,"101928460","ENST00000417651.1",-8304,"ENSG00000230523","LINC01756","long intergenic non-protein coding RNA 1756"
"chr1",29383341,29384408,1068,"*","chr1_29383341_29384408",-1.13531246993107,0.0297228516691066,"Distal Intergenic",1,29329620,29350114,20495,2,"101928460","ENST00000417651.1",-33227,"ENSG00000230523","LINC01756","long intergenic non-protein coding RNA 1756"
"chr1",29395756,29396285,530,"*","chr1_29395756_29396285",-2.12545377883755,0.000214304349579681,"Distal Intergenic",1,29329620,29350114,20495,2,"101928460","ENST00000417651.1",-45642,"ENSG00000230523","LINC01756","long intergenic non-protein coding RNA 1756"
"chr1",29590781,29591531,751,"*","chr1_29590781_29591531",-1.70470727568048,4.73522929755752e-05,"Intron (ENST00000772657.1/107984934, intron 2 of 3)",1,29541274,29686576,145303,1,"107984934","ENST00000772658.1",49507,NA,"LOC107984934","uncharacterized LOC107984934"
"chr1",29896947,29898371,1425,"*","chr1_29896947_29898371",-1.22288028536582,0.00823599932343461,"Distal Intergenic",1,30013952,30037612,23661,2,"101929406","ENST00000445180.2",139241,"ENSG00000233399","LINC01648","long intergenic non-protein coding RNA 1648"
"chr1",30008390,30009441,1052,"*","chr1_30008390_30009441",-2.03461620703662,0.00124554263917037,"Distal Intergenic",1,30013952,30037612,23661,2,"101929406","ENST00000445180.2",28171,"ENSG00000233399","LINC01648","long intergenic non-protein coding RNA 1648"
"chr1",30023207,30023821,615,"*","chr1_30023207_30023821",-3.62917928556767,7.38227745679853e-07,"Intron (ENST00000445180.2/101929406, intron 4 of 6)",1,30013952,30037612,23661,2,"101929406","ENST00000445180.2",13791,"ENSG00000233399","LINC01648","long intergenic non-protein coding RNA 1648"
"chr1",30511758,30512483,726,"*","chr1_30511758_30512483",-1.15805291107679,0.00850032946475353,"Distal Intergenic",1,30695680,30710205,14526,2,"124903888","ENST00000781722.1",197722,NA,"LOC124903888","uncharacterized LOC124903888"
"chr1",30635056,30635916,861,"*","chr1_30635056_30635916",-2.23238947626691,0.000196441460091897,"Distal Intergenic",1,30695680,30710205,14526,2,"124903888","ENST00000781722.1",74289,NA,"LOC124903888","uncharacterized LOC124903888"
"chr1",30877437,30877984,548,"*","chr1_30877437_30877984",-1.50274786632618,0.0055266070944332,"Promoter (<=1kb)",1,30869467,30878740,9274,2,"9672","ENST00000336798.11",756,"ENSG00000162512","SDC3","syndecan 3"
"chr1",31054349,31055898,1550,"*","chr1_31054349_31055898",-1.22231250904001,0.027187739339709,"3' UTR",1,31059279,31061916,2638,2,"9698","ENST00000531867.1",6018,"ENSG00000134644","PUM1","pumilio RNA binding family member 1"
"chr1",31151296,31151796,501,"*","chr1_31151296_31151796",-4.13410582382991,1.96037367831435e-05,"Promoter (2-3kb)",1,31154475,31156134,1660,1,"107984935","ENST00000833009.1",-2679,"ENSG00000308292","LOC107984935","uncharacterized LOC107984935"
"chr1",31154528,31155836,1309,"*","chr1_31154528_31155836",-1.11841705639355,0.000270797000185408,"Promoter (<=1kb)",1,31154702,31155832,1131,1,"107984935","ENST00000833010.1",0,"ENSG00000308292","LOC107984935","uncharacterized LOC107984935"
"chr1",31243847,31244813,967,"*","chr1_31243847_31244813",-1.06409916165733,0.000273128408961896,"Distal Intergenic",1,31179745,31239887,60143,2,"79570","ENST00000373736.7",-3960,"ENSG00000084628","NKAIN1","sodium/potassium transporting ATPase interacting 1"
"chr1",31444659,31445507,849,"*","chr1_31444659_31445507",-1.84451077211352,0.00934041770316612,"Intron (ENST00000813684.1/124903900, intron 1 of 1)",1,31471113,31482159,11047,1,"105379772","ENST00000813857.1",-25606,"ENSG00000305901","LOC105379772","uncharacterized LOC105379772"
"chr1",31522902,31525032,2131,"*","chr1_31522902_31525032",-1.60262486351644,0.000655393456192693,"Promoter (<=1kb)",1,31522206,31568280,46075,1,"124903917","ENST00000638644.1",696,NA,"LOC124903917","uncharacterized LOC124903917"
"chr1",31759645,31760570,926,"*","chr1_31759645_31760570",-1.04261372491595,0.00409763965327367,"Promoter (<=1kb)",1,31727117,31759423,32307,2,"576","ENST00000398556.7",-222,"ENSG00000121753","ADGRB2","adhesion G protein-coupled receptor B2"
"chr1",31762555,31763240,686,"*","chr1_31762555_31763240",-1.3432102718974,0.00175282845200089,"Promoter (<=1kb)",1,31727117,31763922,36806,2,"576","ENST00000398547.5",682,"ENSG00000121753","ADGRB2","adhesion G protein-coupled receptor B2"
"chr1",32048284,32049122,839,"*","chr1_32048284_32049122",1.53447771953176,0.00241948531860965,"Intron (ENST00000484270.2/10657, intron 10 of 10)",1,32072031,32102863,30833,1,"55116","ENST00000487305.5",-22909,"ENSG00000121775","TMEM39B","transmembrane protein 39B"
"chr1",32321431,32322508,1078,"*","chr1_32321431_32322508",-1.19186184867005,0.0146793273996784,"Intron (ENST00000373548.8/3065, intron 3 of 13)",1,32327189,32331781,4593,1,"3065","ENST00000490081.5",-4681,"ENSG00000116478","HDAC1","histone deacetylase 1"
"chr1",32338224,32339192,969,"*","chr1_32338224_32339192",1.52389464155182,0.000795519760533221,"Promoter (1-2kb)",1,32333839,32336233,2395,2,"65108","ENST00000329421.8",-1991,"ENSG00000175130","MARCKSL1","MARCKS like 1"
"chr1",32393098,32393617,520,"*","chr1_32393098_32393617",-1.24297765156506,0.0196241189863452,"Promoter (<=1kb)",1,32376630,32394425,17796,2,"55108","ENST00000527513.5",808,"ENSG00000160058","BSDC1","BSD domain containing 1"
"chr1",32972654,32973594,941,"*","chr1_32972654_32973594",-1.15407531054664,0.0183726017671807,"Exon (ENST00000633169.1/ENST00000633169.1, exon 1 of 1)",1,32936449,32964809,28361,2,"127544","ENST00000235150.5",-7845,"ENSG00000116514","RNF19B","ring finger protein 19B"
"chr1",33060459,33061206,748,"*","chr1_33060459_33061206",1.59865047959209,0.000325948443822608,"Intron (ENST00000548559.1/204, intron 2 of 4)",1,33045472,33058906,13435,1,"124903969","ENST00000773306.1",14987,NA,"LOC124903969","uncharacterized LOC124903969"
"chr1",33361549,33362696,1148,"*","chr1_33361549_33362696",-1.70308222788674,0.0012419279940196,"Intron (ENST00000829393.1/101929464, intron 1 of 1)",1,33353213,33354903,1691,2,"1912","ENST00000459964.1",-6646,"ENSG00000134686","PHC2","polyhomeotic homolog 2"
"chr1",33434810,33435563,754,"*","chr1_33434810_33435563",-1.0895900791355,0.00261691090699476,"Distal Intergenic",1,33323626,33431095,107470,2,"1912","ENST00000683057.1",-3715,"ENSG00000134686","PHC2","polyhomeotic homolog 2"
"chr1",33459482,33460554,1073,"*","chr1_33459482_33460554",-1.13401174422708,1.27839209823431e-06,"Intron (ENST00000780966.1/ENST00000780966.1, intron 2 of 2)",1,33472645,33496507,23863,1,"7579","ENST00000361328.7",-12091,"ENSG00000121903","ZSCAN20","zinc finger and SCAN domain containing 20"
"chr1",33637963,33638558,596,"*","chr1_33637963_33638558",-1.16545615343386,0.0317509063355834,"Intron (ENST00000373381.9/114784, intron 29 of 70)",1,33598689,33626584,27896,2,"114784","ENST00000373377.1",-11379,"ENSG00000121904","CSMD2","CUB and Sushi multiple domains 2"
"chr1",33902831,33903681,851,"*","chr1_33902831_33903681",-1.88129783160457,0.000944973732832554,"Intron (ENST00000373381.9/114784, intron 5 of 70)",1,33875466,33885423,9958,1,"402779","ENST00000431046.1",27365,"ENSG00000231163","CSMD2-AS1","CSMD2 antisense RNA 1"
"chr1",34806072,34806957,886,"*","chr1_34806072_34806957",1.07586753951818,0.00652863119240244,"Intron (ENST00000426886.1/105378642, intron 2 of 4)",1,34792999,34795747,2749,1,"2701","ENST00000342280.5",13073,"ENSG00000187513","GJA4","gap junction protein alpha 4"
"chr1",34842420,34843428,1009,"*","chr1_34842420_34843428",-1.56996282173716,0.000115015612745781,"Intron (ENST00000426886.1/105378642, intron 2 of 4)",1,34855689,34859045,3357,2,"113444","ENST00000417239.1",15617,"ENSG00000163866","SMIM12","small integral membrane protein 12"
"chr1",35573011,35573771,761,"*","chr1_35573011_35573771",-1.20843028715065,0.0184143870846518,"Promoter (<=1kb)",1,35569813,35573747,3935,2,"105378645","ENST00000425881.1",0,"ENSG00000239636","TFAP2E-AS1","TFAP2E antisense RNA 1"
"chr1",35574877,35576690,1814,"*","chr1_35574877_35576690",-1.56939471829008,0.00111480117488675,"Promoter (1-2kb)",1,35577736,35595261,17526,1,"339488","ENST00000650429.1",-1046,"ENSG00000116819","TFAP2E","transcription factor AP-2 epsilon"
"chr1",35807346,35809357,2012,"*","chr1_35807346_35809357",-1.21239249755708,6.8923083290691e-06,"Promoter (<=1kb)",1,35808016,35857890,49875,1,"192670","ENST00000373210.4",0,"ENSG00000134698","AGO4","argonaute RISC component 4"
"chr1",36436135,36437277,1143,"*","chr1_36436135_36437277",1.29312845405276,0.0239168081006798,"Promoter (1-2kb)",1,36422786,36439000,16215,2,"127700","ENST00000528112.1",1723,"ENSG00000116885","OSCP1","organic solute carrier partner 1"
"chr1",37250253,37250919,667,"*","chr1_37250253_37250919",-1.86875030849902,0.00159598633182104,"Intron (ENST00000818266.1/ENST00000818266.1, intron 2 of 3)",1,37161563,37161634,72,1,"100422898","ENST00000579351.1",88690,"ENSG00000264698","MIR4255","microRNA 4255"
"chr1",38246208,38247817,1610,"*","chr1_38246208_38247817",-1.01018701204138,0.028395292878818,"Distal Intergenic",1,38210658,38214806,4149,2,"339442","ENST00000649079.1",-31402,"ENSG00000237290","LINC01343","long intergenic non-protein coding RNA 1343"
"chr1",38546586,38547863,1278,"*","chr1_38546586_38547863",-1.07431304824074,0.0469060825988541,"Distal Intergenic",1,38518337,38532927,14591,1,"105378658","ENST00000766956.1",28249,"ENSG00000299856","LOC105378658","uncharacterized LOC105378658"
"chr1",38727948,38728920,973,"*","chr1_38727948_38728920",-1.51488077845853,7.76392793042067e-05,"Promoter (<=1kb)",1,38669170,38728552,59383,2,"105378660","ENST00000827068.1",0,"ENSG00000307557","LOC105378660","uncharacterized LOC105378660"
"chr1",38735487,38736202,716,"*","chr1_38735487_38736202",-1.13200771005097,1.77320767511967e-06,"Distal Intergenic",1,38726881,38728587,1707,2,"105378660","ENST00000827071.1",-6900,"ENSG00000307557","LOC105378660","uncharacterized LOC105378660"
"chr1",38783525,38784908,1384,"*","chr1_38783525_38784908",-1.88332823428138,1.86922405353026e-06,"Exon (ENST00000803122.1/ENST00000803122.1, exon 2 of 6)",1,38726881,38728587,1707,2,"105378660","ENST00000827071.1",-54938,"ENSG00000307557","LOC105378660","uncharacterized LOC105378660"
"chr1",39001940,39003129,1190,"*","chr1_39001940_39003129",-1.57460550973553,0.0187128248133139,"Intron (ENST00000432648.8/79647, intron 3 of 4)",1,38991496,39004381,12886,1,"79647","ENST00000531822.1",10444,"ENSG00000174574","AKIRIN1","akirin 1"
"chr1",39081250,39082050,801,"*","chr1_39081250_39082050",-1.07826338133414,0.0286514626745926,"Promoter (<=1kb)",1,39081316,39102981,21666,1,"23499","ENST00000484793.5",0,"ENSG00000127603","MACF1","microtubule actin crosslinking factor 1"
"chr1",39141863,39143109,1247,"*","chr1_39141863_39143109",1.72337354247003,5.23926597588113e-07,"Intron (ENST00000361689.7/23499, intron 2 of 93)",1,39158864,39333181,174318,1,"23499","ENST00000672812.1",-15755,"ENSG00000127603","MACF1","microtubule actin crosslinking factor 1"
"chr1",39189638,39190202,565,"*","chr1_39189638_39190202",1.62369005707009,0.000181078264811899,"Intron (ENST00000361689.7/23499, intron 2 of 93)",1,39204695,39254375,49681,1,"23499","ENST00000494012.1",-14493,"ENSG00000127603","MACF1","microtubule actin crosslinking factor 1"
"chr1",39301462,39302119,658,"*","chr1_39301462_39302119",-1.64983300844193,0.00539572892490804,"Promoter (1-2kb)",1,39300314,39486987,186674,1,"23499","ENST00000372925.6",1148,"ENSG00000127603","MACF1","microtubule actin crosslinking factor 1"
"chr1",39759034,39759810,777,"*","chr1_39759034_39759810",-1.52958794731134,0.00253129716444093,"Promoter (1-2kb)",1,39761199,39763914,2716,1,"10450","ENST00000467741.2",-1389,"ENSG00000084072","PPIE","peptidylprolyl isomerase E"
"chr1",39814613,39815160,548,"*","chr1_39814613_39815160",-1.12724877306722,0.0249081398847356,"Promoter (2-3kb)",1,39804749,39817389,12641,2,"107985740","ENST00000811481.1",2229,"ENSG00000284678","LINC02811","long intergenic non-protein coding RNA 2811"
"chr1",39925627,39927994,2368,"*","chr1_39925627_39927994",-1.59518497051173,1.80251763477436e-05,"Distal Intergenic",1,39901134,39902256,1123,2,"4610","ENST00000450953.3",-23371,"ENSG00000116990","MYCL","MYCL proto-oncogene, bHLH transcription factor"
"chr1",40139830,40140864,1035,"*","chr1_40139830_40140864",1.0833309845994,0.0221400413695692,"Distal Intergenic",1,40161387,40240921,79535,1,"6018","ENST00000372771.5",-20523,"ENSG00000117000","RLF","RLF zinc finger"
